"_source/@timestamp","_source/netflow/tcp_flags","_source/netflow/flowset_id","_source/netflow/l4_src_port","_source/netflow/last_switched","_source/netflow/ipv4_dst_addr","_source/netflow/first_switched","_source/netflow/version","_source/netflow/protocol","_source/netflow/output_snmp","_source/netflow/in_bytes","_source/netflow/flow_seq_num","_source/netflow/l4_dst_port","_source/netflow/ipv4_src_addr","_source/netflow/input_snmp","_source/netflow/ip_protocol_version","_source/netflow/in_pkts","_source/host","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
2018-04-05 17:14:01,27,1024,39790,2018-04-05 17:08:23,"192.168.1.108",2018-04-05 17:08:11,9,6,0,2310,5072,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:14:01,27,1024,22,2018-04-05 17:08:43,"192.168.1.102",2018-04-05 17:08:31,9,6,0,3173,5078,39798,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:14:01,27,1024,39802,2018-04-05 17:08:50,"192.168.1.108",2018-04-05 17:08:38,9,6,0,2310,5078,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:14:01,27,1024,22,2018-04-05 17:08:50,"192.168.1.102",2018-04-05 17:08:38,9,6,0,3173,5078,39802,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:14:01,27,1024,22,2018-04-05 17:08:25,"192.168.1.102",2018-04-05 17:08:13,9,6,0,3173,5072,39792,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:11:01,27,1024,22,2018-04-05 17:05:18,"192.168.1.102",2018-04-05 17:05:05,9,6,0,3173,5023,39716,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:11:01,27,1024,22,2018-04-05 17:05:24,"192.168.1.102",2018-04-05 17:05:11,9,6,0,3173,5023,39718,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:11:01,27,1024,22,2018-04-05 17:05:43,"192.168.1.102",2018-04-05 17:05:31,9,6,0,3173,5029,39726,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:11:01,27,1024,39722,2018-04-05 17:05:33,"192.168.1.108",2018-04-05 17:05:20,9,6,0,2310,5029,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:11:01,27,1024,22,2018-04-05 17:05:33,"192.168.1.102",2018-04-05 17:05:20,9,6,0,3173,5029,39722,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:11:01,27,1024,22,2018-04-05 17:05:38,"192.168.1.102",2018-04-05 17:05:26,9,6,0,3173,5029,39724,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:19:01,27,1024,22,2018-04-05 17:13:58,"192.168.1.102",2018-04-05 17:13:47,9,6,0,3173,5149,39928,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:19:01,27,1024,22,2018-04-05 17:13:39,"192.168.1.102",2018-04-05 17:13:28,9,6,0,3173,5143,39920,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:19:01,27,1024,22,2018-04-05 17:13:33,"192.168.1.102",2018-04-05 17:13:21,9,6,0,3173,5143,39918,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:19:01,27,1024,39908,2018-04-05 17:13:10,"192.168.1.108",2018-04-05 17:12:58,9,6,0,2310,5139,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:19:01,27,1024,39910,2018-04-05 17:13:13,"192.168.1.108",2018-04-05 17:13:00,9,6,0,2310,5139,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:13:01,27,1024,22,2018-04-05 17:07:22,"192.168.1.102",2018-04-05 17:07:10,9,6,0,3173,5055,39766,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:13:01,27,1024,39768,2018-04-05 17:07:25,"192.168.1.108",2018-04-05 17:07:13,9,6,0,2310,5055,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:13:01,27,1024,39772,2018-04-05 17:07:37,"192.168.1.108",2018-04-05 17:07:27,9,6,0,2310,5055,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:13:01,27,1024,39764,2018-04-05 17:07:18,"192.168.1.108",2018-04-05 17:07:08,9,6,0,2310,5049,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:13:01,27,1024,39780,2018-04-05 17:07:58,"192.168.1.108",2018-04-05 17:07:45,9,6,0,2310,5061,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39844,2018-04-05 17:10:38,"192.168.1.108",2018-04-05 17:10:25,9,6,0,2310,5106,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39842,2018-04-05 17:10:30,"192.168.1.108",2018-04-05 17:10:19,9,6,0,2310,5106,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39836,2018-04-05 17:10:17,"192.168.1.108",2018-04-05 17:10:04,9,6,0,2310,5100,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39832,2018-04-05 17:10:05,"192.168.1.108",2018-04-05 17:09:52,9,6,0,2326,5100,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39834,2018-04-05 17:10:10,"192.168.1.108",2018-04-05 17:09:58,9,6,0,2310,5100,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:16:01,27,1024,39850,2018-04-05 17:10:51,"192.168.1.108",2018-04-05 17:10:38,9,6,0,2310,5106,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:15:01,27,1024,39810,2018-04-05 17:09:10,"192.168.1.108",2018-04-05 17:08:58,9,6,0,2310,5085,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:15:01,27,1024,39822,2018-04-05 17:09:43,"192.168.1.108",2018-04-05 17:09:31,9,6,0,2310,5091,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:15:01,27,1024,22,2018-04-05 17:09:24,"192.168.1.102",2018-04-05 17:09:12,9,6,0,3173,5091,39816,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:15:01,27,1024,22,2018-04-05 17:09:52,"192.168.1.102",2018-04-05 17:09:39,9,6,0,3173,5097,39826,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:17:01,27,1024,22,2018-04-05 17:11:49,"192.168.1.102",2018-04-05 17:11:36,9,6,0,3173,5120,39872,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:17:01,27,1024,39864,2018-04-05 17:11:28,"192.168.1.108",2018-04-05 17:11:15,9,6,0,2310,5114,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:31,"192.168.1.108",2018-04-05 17:31:30,9,17,0,4970,5511,50273,"172.217.169.106",0,4,13,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,50273,2018-04-05 17:31:31,"172.217.169.106",2018-04-05 17:31:30,9,17,0,5235,5511,443,"192.168.1.108",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,56739,2018-04-05 17:31:35,"172.217.17.162",2018-04-05 17:31:32,9,17,0,11788,5523,443,"192.168.1.108",0,4,63,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,80,2018-04-05 17:31:41,"192.168.1.108",2018-04-05 17:31:30,9,6,0,112,5547,53430,"172.217.17.195",0,4,2,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:57,"192.168.1.108",2018-04-05 17:31:28,9,17,0,9556,5589,42590,"172.217.169.109",0,4,32,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,35404,2018-04-05 17:31:41,"199.15.214.219",2018-04-05 17:31:39,9,6,0,1944,5553,443,"192.168.1.108",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,45174,2018-04-05 17:34:12,"192.229.233.25",2018-04-05 17:31:31,9,6,0,1412,5505,80,"192.168.1.108",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,443,2018-04-05 17:34:15,"192.168.1.108",2018-04-05 17:31:34,9,6,0,31003,5505,52850,"52.222.149.243",0,4,28,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,443,2018-04-05 17:31:39,"192.168.1.108",2018-04-05 17:31:37,9,6,0,5116,5541,47974,"156.154.136.36",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,47974,2018-04-05 17:31:39,"156.154.136.36",2018-04-05 17:31:37,9,6,0,2489,5541,443,"192.168.1.108",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:40,"192.168.1.108",2018-04-05 17:31:30,9,6,0,112,5541,34366,"54.228.244.163",0,4,2,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,34366,2018-04-05 17:31:40,"54.228.244.163",2018-04-05 17:31:30,9,6,0,216,5541,443,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:42,"192.168.1.108",2018-04-05 17:31:32,9,6,0,172,5559,46682,"151.101.129.69",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:43,"192.168.1.108",2018-04-05 17:31:28,9,17,0,4810,5559,57430,"216.58.206.196",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:45,"192.168.1.108",2018-04-05 17:31:35,9,6,0,172,5571,43572,"151.101.36.134",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,46947,2018-04-05 17:31:55,"216.58.209.14",2018-04-05 17:31:30,9,17,0,6822,5589,443,"192.168.1.108",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:56,"192.168.1.108",2018-04-05 17:31:32,9,17,0,6320,5589,34291,"216.58.212.46",0,4,22,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,37076,2018-04-05 17:31:38,"172.217.169.131",2018-04-05 17:31:38,9,17,0,4352,5541,443,"192.168.1.108",0,4,6,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,34291,2018-04-05 17:31:56,"216.58.212.46",2018-04-05 17:31:32,9,17,0,4813,5589,443,"192.168.1.108",0,4,23,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,54602,2018-04-05 17:31:57,"54.225.172.101",2018-04-05 17:31:41,9,6,0,216,5595,443,"192.168.1.108",0,4,4,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:35,"192.168.1.108",2018-04-05 17:31:32,9,17,0,55187,5523,33571,"216.58.212.1",0,4,45,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:37,"192.168.1.108",2018-04-05 17:31:36,9,17,0,4383,5535,44904,"216.58.206.162",0,4,7,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,35406,2018-04-05 17:31:41,"199.15.214.219",2018-04-05 17:31:39,9,6,0,1753,5553,443,"192.168.1.108",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,35408,2018-04-05 17:31:41,"199.15.214.219",2018-04-05 17:31:39,9,6,0,1673,5553,443,"192.168.1.108",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,443,2018-04-05 17:31:41,"192.168.1.108",2018-04-05 17:31:39,9,6,0,5322,5553,35408,"199.15.214.219",0,4,12,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,40892,2018-04-05 17:31:46,"192.30.252.153",2018-04-05 17:31:30,9,6,0,2276,5577,80,"192.168.1.108",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,40888,2018-04-05 17:31:46,"192.30.252.153",2018-04-05 17:31:30,9,6,0,2176,5577,80,"192.168.1.108",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:45,"192.168.1.108",2018-04-05 17:31:35,9,6,0,112,5571,49818,"104.86.253.74",0,4,2,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,2048,56179,2018-04-05 17:31:48,NA,2018-04-05 17:31:48,9,17,0,140,5583,5355,NA,0,6,2,"127.0.0.1","fe80::29e3:89d3:cdb3:8081","ff02::1:3",0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:57,"192.168.1.108",2018-04-05 17:31:38,9,17,0,5290,5595,36433,"216.58.212.46",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:35,"192.168.1.108",2018-04-05 17:31:32,9,17,0,92027,5523,56739,"172.217.17.162",0,4,83,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,35260,2018-04-05 17:31:37,"199.15.214.219",2018-04-05 17:31:35,9,6,0,1981,5529,443,"192.168.1.108",0,4,12,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,48775,2018-04-05 17:31:43,"108.177.15.155",2018-04-05 17:31:32,9,17,0,4657,5559,443,"192.168.1.108",0,4,16,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:55,"192.168.1.108",2018-04-05 17:31:30,9,17,0,5997,5589,46947,"216.58.209.14",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:45,"192.168.1.108",2018-04-05 17:31:35,9,6,0,112,5565,54324,"54.209.50.231",0,4,2,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,19,1024,443,2018-04-05 17:31:45,"192.168.1.108",2018-04-05 17:31:37,9,6,0,164,5571,51462,"64.202.112.28",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,27,1024,443,2018-04-05 17:31:48,"192.168.1.108",2018-04-05 17:31:42,9,6,0,6772,5583,34704,"128.223.157.25",0,4,11,"127.0.0.1",NA,NA,0
2018-04-05 17:37:01,0,1024,443,2018-04-05 17:31:59,"192.168.1.108",2018-04-05 17:31:37,9,17,0,68083,5601,40077,"216.58.214.227",0,4,71,"127.0.0.1",NA,NA,0
2018-04-05 17:24:01,27,1024,40028,2018-04-05 17:18:10,"192.168.1.108",2018-04-05 17:17:57,9,6,0,2310,5224,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:24:01,27,1024,40040,2018-04-05 17:18:39,"192.168.1.108",2018-04-05 17:18:28,9,6,0,2310,5236,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:24:01,27,1024,22,2018-04-05 17:18:39,"192.168.1.102",2018-04-05 17:18:28,9,6,0,3173,5236,40040,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:24:01,27,1024,40042,2018-04-05 17:18:44,"192.168.1.108",2018-04-05 17:18:32,9,6,0,2310,5236,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:24:01,27,1024,22,2018-04-05 17:18:52,"192.168.1.102",2018-04-05 17:18:38,9,6,0,3173,5236,40044,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:24:01,0,1024,38787,2018-04-05 17:18:54,"239.255.255.250",2018-04-05 17:18:53,9,17,0,459,5236,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:24:01,27,1024,22,2018-04-05 17:18:20,"192.168.1.102",2018-04-05 17:18:07,9,6,0,3173,5224,40032,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:24:01,27,1024,36964,2018-04-05 17:19:00,"162.125.18.133",2018-04-05 15:41:45,9,6,0,102083,5243,443,"192.168.1.108",0,4,108,"127.0.0.1",NA,NA,0
2018-04-05 17:26:01,27,1024,40098,2018-04-05 17:21:01,"192.168.1.108",2018-04-05 17:20:49,9,6,0,2310,5287,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:26:01,26,1024,22,2018-04-05 17:23:57,"192.168.1.102",2018-04-05 17:23:52,9,6,0,2317,5281,40172,"192.168.1.108",0,4,15,"127.0.0.1",NA,NA,0
2018-04-05 17:26:01,27,1024,40096,2018-04-05 17:20:55,"192.168.1.108",2018-04-05 17:20:43,9,6,0,2310,5281,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:26:01,27,1024,443,2018-04-05 17:23:58,"192.168.1.108",2018-04-05 17:07:59,9,6,0,4266,5281,54470,"162.125.32.135",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:26:01,27,1024,22,2018-04-05 17:20:28,"192.168.1.102",2018-04-05 17:20:17,9,6,0,3173,5274,40084,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:26:01,27,1024,22,2018-04-05 17:20:34,"192.168.1.102",2018-04-05 17:20:23,9,6,0,3173,5274,40086,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:26:01,27,1024,40088,2018-04-05 17:20:35,"192.168.1.108",2018-04-05 17:20:23,9,6,0,2310,5274,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:26:01,30,1024,40172,2018-04-05 17:23:57,"192.168.1.108",2018-04-05 17:23:52,9,6,0,1718,5281,22,"192.168.1.102",0,4,14,"127.0.0.1",NA,NA,1
2018-04-05 17:28:01,27,1024,40138,2018-04-05 17:22:41,"192.168.1.108",2018-04-05 17:22:28,9,6,0,2310,5312,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:28:01,27,1024,22,2018-04-05 17:22:12,"192.168.1.102",2018-04-05 17:22:00,9,6,0,3173,5305,40126,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:28:01,27,1024,22,2018-04-05 17:22:15,"192.168.1.102",2018-04-05 17:22:02,9,6,0,3173,5305,40128,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:28:01,27,1024,40130,2018-04-05 17:22:21,"192.168.1.108",2018-04-05 17:22:09,9,6,0,2258,5305,22,"192.168.1.102",0,4,17,"127.0.0.1",NA,NA,1
2018-04-05 17:28:01,0,1024,55734,2018-04-05 17:22:39,"239.255.255.250",2018-04-05 17:22:39,9,17,0,459,5312,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:28:01,27,1024,22,2018-04-05 17:22:53,"192.168.1.102",2018-04-05 17:22:40,9,6,0,3173,5320,40142,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:28:01,27,1024,40144,2018-04-05 17:22:57,"192.168.1.108",2018-04-05 17:22:44,9,6,0,2310,5320,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:22:01,0,1024,33689,2018-04-05 17:16:34,"239.255.255.250",2018-04-05 17:16:33,9,17,0,459,5193,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:22:01,27,1024,39984,2018-04-05 17:16:14,"192.168.1.108",2018-04-05 17:16:03,9,6,0,2310,5186,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:22:01,27,1024,39988,2018-04-05 17:16:26,"192.168.1.108",2018-04-05 17:16:13,9,6,0,2310,5193,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:22:01,27,1024,22,2018-04-05 17:16:29,"192.168.1.102",2018-04-05 17:16:16,9,6,0,3173,5193,39990,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:22:01,0,1024,39187,2018-04-05 17:16:44,"239.255.255.250",2018-04-05 17:16:43,9,17,0,459,5193,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:22:01,0,1024,50890,2018-04-05 17:16:14,"239.255.255.250",2018-04-05 17:16:13,9,17,0,459,5186,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:22:01,27,1024,22,2018-04-05 17:16:46,"192.168.1.102",2018-04-05 17:16:33,9,6,0,3173,5201,39996,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:20:01,27,1024,22,2018-04-05 17:14:07,"192.168.1.102",2018-04-05 17:13:56,9,6,0,3173,5151,39932,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:20:01,27,1024,39934,2018-04-05 17:14:11,"192.168.1.108",2018-04-05 17:14:00,9,6,0,2310,5151,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:20:01,27,1024,39946,2018-04-05 17:14:41,"192.168.1.108",2018-04-05 17:14:31,9,6,0,2310,5157,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:20:01,27,1024,22,2018-04-05 17:14:49,"192.168.1.102",2018-04-05 17:14:38,9,6,0,3173,5164,39950,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:20:01,0,1024,39817,2018-04-05 17:14:54,"239.255.255.250",2018-04-05 17:14:54,9,17,0,459,5164,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:20:01,27,1024,22,2018-04-05 17:15:01,"192.168.1.102",2018-04-05 17:14:50,9,6,0,3173,5164,39954,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:27:01,0,1024,138,2018-04-05 17:21:08,"192.168.1.255",2018-04-05 17:21:08,9,17,0,229,5288,138,"192.168.1.103",0,4,1,"127.0.0.1",NA,NA,0
2018-04-05 17:27:01,27,1024,40102,2018-04-05 17:21:12,"192.168.1.108",2018-04-05 17:21:01,9,6,0,2310,5288,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:27:01,27,1024,40116,2018-04-05 17:21:46,"192.168.1.108",2018-04-05 17:21:34,9,6,0,2310,5295,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:27:01,0,1024,50977,2018-04-05 17:21:49,"239.255.255.250",2018-04-05 17:21:48,9,17,0,459,5295,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:27:01,27,1024,40118,2018-04-05 17:21:52,"192.168.1.108",2018-04-05 17:21:40,9,6,0,2310,5295,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:25:01,0,1024,50533,2018-04-05 17:19:24,"239.255.255.250",2018-04-05 17:19:23,9,17,0,459,5253,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:25:01,27,1024,22,2018-04-05 17:19:37,"192.168.1.102",2018-04-05 17:19:25,9,6,0,3173,5253,40062,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:25:01,27,1024,22,2018-04-05 17:19:42,"192.168.1.102",2018-04-05 17:19:30,9,6,0,3173,5253,40066,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:25:01,0,1024,43660,2018-04-05 17:19:04,"239.255.255.250",2018-04-05 17:19:04,9,17,0,459,5246,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:25:01,0,1024,52198,2018-04-05 17:19:44,"239.255.255.250",2018-04-05 17:19:43,9,17,0,459,5260,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:25:01,0,1024,47452,2018-04-05 17:19:54,"239.255.255.250",2018-04-05 17:19:53,9,17,0,459,5260,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:28:01,27,1024,40134,2018-04-05 17:22:33,"192.168.1.108",2018-04-05 17:22:20,9,6,0,2310,5312,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:28:01,0,1024,55567,2018-04-05 17:22:09,"239.255.255.250",2018-04-05 17:22:09,9,17,0,459,5305,1900,"192.168.1.105",0,4,3,"127.0.0.1",NA,NA,0
2018-04-05 17:23:01,27,1024,22,2018-04-05 17:17:28,"192.168.1.102",2018-04-05 17:17:15,9,6,0,3173,5213,40012,"192.168.1.108",0,4,25,"127.0.0.1",NA,NA,0
2018-04-05 17:21:01,27,1024,39956,2018-04-05 17:15:05,"192.168.1.108",2018-04-05 17:14:53,9,6,0,2310,5168,22,"192.168.1.102",0,4,18,"127.0.0.1",NA,NA,1
2018-04-05 17:34:01,30,1024,46664,2018-04-05 17:31:42,"151.101.129.69",2018-04-05 17:31:32,9,6,0,1086,5397,443,"192.168.1.108",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,30,1024,47668,2018-04-05 17:31:42,"151.101.193.69",2018-04-05 17:31:32,9,6,0,1086,5397,443,"192.168.1.108",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,30,1024,37902,2018-04-05 17:31:43,"151.101.36.64",2018-04-05 17:31:33,9,6,0,1138,5403,443,"192.168.1.108",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,26,1024,443,2018-04-05 17:31:44,"192.168.1.108",2018-04-05 17:31:34,9,6,0,4004,5415,50638,"185.60.218.24",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,26,1024,443,2018-04-05 17:31:41,"192.168.1.108",2018-04-05 17:31:31,9,6,0,5157,5391,50492,"172.217.169.142",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,30,1024,49810,2018-04-05 17:31:41,"216.58.208.98",2018-04-05 17:31:31,9,6,0,1263,5391,443,"192.168.1.108",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,31,1024,45120,2018-04-05 17:31:43,"52.17.252.219",2018-04-05 17:31:33,9,6,0,1287,5403,443,"192.168.1.108",0,4,12,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,27,1024,443,2018-04-05 17:31:44,"192.168.1.108",2018-04-05 17:31:33,9,6,0,5560,5409,39922,"35.162.50.238",0,4,9,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,26,1024,443,2018-04-05 17:31:39,"192.168.1.108",2018-04-05 17:31:28,9,6,0,5157,5385,57836,"216.58.206.196",0,4,8,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,26,1024,443,2018-04-05 17:31:40,"192.168.1.108",2018-04-05 17:31:30,9,6,0,4348,5385,42566,"151.101.128.134",0,4,6,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,30,1024,35220,2018-04-05 17:31:42,"23.6.123.119",2018-04-05 17:31:32,9,6,0,1171,5397,443,"192.168.1.108",0,4,10,"127.0.0.1",NA,NA,0
2018-04-05 17:34:01,31,1024,45118,2018-04-05 17:31:43,"52.17.252.219",2018-04-05 17:31:33,9,6,0,1251,5403,443,"192.168.1.108",0,4,12,"127.0.0.1",NA,NA,0
